_id,model,Serial,Barcode,prix,price,devise,Situation,PassOg,Description,ConfigUser,CreationDate,DMS,Photo,Power,files,localisation
10480,UA2000QCTRPA,-,25451,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle émetteur 2M
10481,UA2000QCTRPA,-,25452,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle émetteur 2M
10482,-,-,25437,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle émetteur 2M
10483,DMR-3000,-,25439,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle émetteur 2M
10484,UA2000QCTRPA,-,25446,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle émetteur 2M
10485,-,-,86222,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10486,4100AED,-,36689,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10487,-,-,74422,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10488,-,-,53731,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10489,TL 3100,-,25467,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle émetteur 2M
10490,-,-,86223,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10491,-,-,25473,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10492,-,-,44522,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10493,-,-,37859,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10494,-,3103312321/006,25843,-,,-,en panne,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle groupe électrogène 250 KVA
10495,-,-,63362,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10496,-,631198043,37856,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10497,-,-,25492,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,SALLE D'EMISSION
10498,EK-GPS/8,153238,58094,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10499,-,-,21381,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10500,-,-,28150,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Local poste transformateur
10501,-,-,28151,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Local poste transformateur
10502,-,-,28165,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Local poste transformateur
10503,-,-,28166,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Local poste transformateur
10504,-,-,31814,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10505,-,-,21359,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10506,NR 400,-,28169,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Local poste transformateur
10507,NR 100F,-,28170,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Local poste transformateur
10508,4100EDA,-,36668,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10509,-,-,60054,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10510,-,-,36609,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10511,-,-,60047,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10512,CO2,-,60074,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10513,QPX-SC2013,-,28874,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10514,-,-,28875,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10515,9390,-,29874,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,SALLE D'EMISSION
10516,TX F2KO - 0075,-,28876,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10517,TX F2KO - 0075,-,28877,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10518,-,-,29882,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle onduleurs
10519,TX F2KO - 0075,-,28878,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10520,POUDRE,-,60071,-,,-,En service,false,sdh,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10521,-,-,21457,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10522,-,-,21480,-,,-,En service,false,"En bois, 1,6 x 1 m",h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10523,-,-,60079,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10524,-,-,60075,-,,-,En service,false,En bois,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10525,TX F2KO - 0075,-,30916,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10526,-,-,30917,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle des onduleurs
10527,-,-,60078,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10528,-,3009Y50906,30920,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle des onduleurs
10529,-,3009Y50949,30921,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle des onduleurs
10530,IRD 2980,71300160,32379,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Labo Maintenance
10531,-,5536,30922,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10532,MVB 24HR - Q,D212265200154915160004,32522,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10533,FM-MC4,353,32719,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Labo Maintenance
10534,-,-,30923,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10535,SDT201TB,-,33278,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle onduleurs
10536,-,-,32336,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle radio privée
10537,-,-,32483,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Labo Maintenance
10538,-,-,21462,-,,-,En service,false,"Métallique, 2 portes, H 2 m",h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10539,-,-,34824,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle émetteur 2M
10540,ONE,-,36477,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10541,RDS2+,-,36481,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10542,RDS2+,-,36482,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10543,RDS2+,-,36483,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10544,RDS2+,-,36484,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10545,EXT 212,-,36485,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10546,EXT 212,-,36487,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10547,EXT 212,-,36488,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10548,ONE,-,36478,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10549,ONE,-,36479,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10550,ONE,-,36480,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10551,-,-,36496,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Magasin matériel de rechange N°2
10552,SEL 104 - 2,-,36489,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10553,TX 600,4113,37250,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10554,-,-,21492,-,,-,En service,false,"Métallique, 2 portes, H 2 m",h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10555,-,-,21459,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10556,OPTIPLEX 390,BZNK85J,37507,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10557,AMETHYST,-,37008,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle onduleurs
10558,E210F,CN0T777R7287213U0FCM,37505,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10559,-,-,37506,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10560,-,-,37810,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle radio privée
10561,-,-,37724,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10562,-,-,37726,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10563,-,-,37727,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10564,-,-,37845,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle radio privée
10565,-,-,37849,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle onduleurs
10566,-,-,37851,-,,-,en panne,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle emetteur FM
10567,-,-,60056,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10568,-,-,21460,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10569,TX4K5SS/03S063,2001428/A,38578,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2019-12-31T23:00:00.000Z,-,,-,Salle d'émission
10570,TX4K5SS/03S063,2001428/B,38579,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2019-12-31T23:00:00.000Z,-,,-,Salle d'émission
10571,TX4K5SS/03S063,2001428/C,38580,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2019-12-31T23:00:00.000Z,-,,-,Salle d'émission
10572,TX4K5SS/03S063,2001428/D,38581,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2019-12-31T23:00:00.000Z,-,,-,Salle d'émission
10573,TX4K5SS/03S063,2001428/E,38582,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2019-12-31T23:00:00.000Z,-,,-,Salle d'émission
10574,TX4K5SS/03S063,2001428/F,38583,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2019-12-31T23:00:00.000Z,-,,-,Salle d'émission
10575,SCM6/1,2000679,38584,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2019-12-31T23:00:00.000Z,-,,-,Salle d'émission
10576,17-0455,44006-004,38585,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2019-12-31T23:00:00.000Z,-,,-,Salle d'émission
10577,-,-,38620,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10578,2xMY-CS2054+MY-CD2054,20024,38586,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2019-12-31T23:00:00.000Z,-,,-,Salle d'émission
10579,-,-,38615,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10580,-,-,38617,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10581,co2,-,21461,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10582,MFS348ARRB4W,-,39168,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle onduleurs
10583,G8173,-,38642,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Garage group électrogène
10584,TE 9000 ES,-,39558,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10585,TE 9000 ES,-,39560,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10586,DST 2700,-,38643,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Garage group électrogène
10587,CCU 9000,531133018,39562,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10588,AE9301,-,39563,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10589,AE9301,-,39564,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10590,-,-,39155,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Garage group électrogène
10591,-,531198035,39556,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10592,-,531133017,39561,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Magasin matériel de rechange N°2
10593,-,-,39317,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10594,TE 9000 ES,-,39638,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,MATERIEL TECHNIQUE
10595,-,-,39316,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10596,PRO 10,-,39635,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,MATERIEL ET OUTILLAGE
10597,UHF DTV 2X600 W,-,39642,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,MATERIEL TECHNIQUE
10598,-,-,39636,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,MATERIEL TECHNIQUE
10599,AE 9500,-,39639,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,MATERIEL TECHNIQUE
10600,-,-,60070,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10601,-,-,39796,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10602,co2,-,60041,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10603,CE PRO 30XT,1242110110s47,40106,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,HALL SALLE BATTERIE EXTERIEUR 
10604,MUB 24HRQ,-,41962,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,INSTALLATIONS TECHNIQUES
10605,AE 9500,-,40127,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,MATERIEL TECHNIQUE
10606,TX 600,11815,43130,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10607,-,-,40496,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10608,LATITUDE E5550,119QT32,44020,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Bureau chef de centre
10609,-,-,41148,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10610,-,-,42250,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Labo Maintenance
10611,PROVIEW 8100,51449075,44624,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10612,TX 600,12093,44652,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10613,TX 600,12102,44653,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10614,CLEBER,-,44657,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10615,TX 600 V2,12159,43618,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10616,-,-,44562,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10617,PROVIEW 8100,51444088,44600,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle de brigade
10618,-,-,44658,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Labo Maintenance
10619,PROVIEW 8100,51449153,44659,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle de brigade
10620,RDS 2,2099,44660,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10621,RDS 2,2098,44674,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10622,RDS 2,2027,44677,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10623,RDS 2,1992,44747,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10624,poudre,-,21491,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10625,-,-,60086,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10626,-,-,60087,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10627,-,-,44802,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10628,-,-,48016,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10629,EMV 560,819466,45003,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Local groupe électrogène 650
10630,-,-,LT002495,-,,-,En service,false,"FM, 8 panneaux",h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10631,-,-,LT002493,-,,-,En service,false,TNT 8 panneaux,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,-
10632,FSNW 2401,-,48023,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Labo Maintenance
10633,-,-,94078,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,LABO DE MAINTENANCE REGIONAL
10634,2320283,1.06008E+11,54660,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2018-12-31T23:00:00.000Z,-,,-,Magasin d'énergie
10635,2320283,1.06008E+11,54663,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2018-12-31T23:00:00.000Z,-,,-,Magasin d'énergie
10636,2320283,1.06008E+11,54665,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2018-12-31T23:00:00.000Z,-,,-,Magasin d'énergie
10637,DMR-3000,-,49583,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,SALLE D'EMISSION
10638,POLE POSITION 220 MOR,-,53103,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Labo Maintenance
10639,CLEBER,-,54628,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10640,EK-GPS/8,-,57030,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,MATERIEL TECHNIQUE
10641,EK-GPS/8,153284,57080,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10642,-,-,58545,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10643,ROOF 600F,1505M,58104,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2018-12-31T23:00:00.000Z,-,,-,Salle d'émission
10644,LM50TCP+,-,58547,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10645,-,-,678,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,SHELTER ARABSAT
10646,RICI-E1,547007686,58544,-,,-,en stock,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10647,J9663A,-,58546,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10648,DMR-5000,-,58549,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10649,PSU3300,-,58554,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10650,-,-,5211,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Bureau chef de centre
10651,NIMBRA 360,NDF000624C,58557,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10652,NIMBRA 360,NDF000A1BD,58558,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10653,NIMBRA 360,NDF000A1BA,58559,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10654,FKDL 338.9014,882258/004,58550,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10655,FKDL 338.9014,100054,58551,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10656,-,-,58552,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Salle d'émission
10657,-,-,58560,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10658,-,-,5655,-,,-,En service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,SALLE DE FORMATION STAGE
10659,LAB533T,45816,58562,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10660,-,-,19143,-,,-,hs,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle onduleur 200 KVA
10661,10KW,90176009,58574,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle radio privée
10662,-,-,15060,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,SALLE DE FORMATION STAGE
10663,-,-,19140,-,,-,hs,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle onduleur 200 KVA
10664,V1410,-,58569,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle d'émission
10665,-,-,19148,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,,-,,-,Magasin matériel de rechange N°2
10666,-,-,19923,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,HALL SALLE BATTERIE EXTERIEUR 
10667,-,-,19921,-,,-,en service,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle onduleur
10668,-,-,19924,-,,-,en panne,false,-,h.zagrari,2024-02-01T11:45:36.603Z,2014-01-01T00:00:00.000Z,-,,-,Salle onduleur
